Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,Adj Close
2010-03-11,RELIANCE,EQ,1008.75,1010.0,1020.0,1007.0,1019.0,1016.45,1013.43,3333605,3.37838494235e+14,,1938618.0,0.5815,435.617249
2010-03-12,RELIANCE,EQ,1016.45,1015.0,1033.0,1014.0,1022.0,1021.6,1024.47,5105006,5.22993613505e+14,,2752980.0,0.5393,437.824341
2010-03-15,RELIANCE,EQ,1021.6,1022.0,1031.95,1013.1,1029.6,1028.05,1024.23,4144602,4.2450062367e+14,,2385602.0,0.5756,440.588654
2010-03-16,RELIANCE,EQ,1028.05,1032.0,1071.8,1029.0,1070.0,1067.95,1052.31,7771535,8.17810207125e+14,,4415167.0,0.5681,457.688354
2010-03-17,RELIANCE,EQ,1067.95,1074.8,1082.5,1065.8,1068.5,1069.7,1074.14,4937276,5.30332209855e+14,,2663594.0,0.5395,458.438416
2010-03-18,RELIANCE,EQ,1069.7,1074.0,1081.6,1064.1,1076.5,1076.95,1073.07,3495591,3.7509996998e+14,,1907786.0,0.5458,461.545532
2010-03-19,RELIANCE,EQ,1076.95,1078.8,1096.5,1070.15,1092.7,1092.05,1083.87,4511717,4.89011939115e+14,,2736665.0,0.6066,468.016846
2010-03-22,RELIANCE,EQ,1092.05,1062.0,1099.0,1062.0,1072.25,1073.95,1086.76,4678751,5.0846636281e+14,,2407406.0,0.5145,460.259796
2010-03-23,RELIANCE,EQ,1073.95,1077.95,1093.95,1076.95,1091.35,1091.4,1086.62,4572931,4.96902756295e+14,,2545121.0,0.5566,467.738342
2010-03-25,RELIANCE,EQ,1091.4,1096.0,1097.0,1077.4,1090.2,1091.45,1087.84,5250073,5.7112367809e+14,,3275617.0,0.6239,467.759674
2010-03-26,RELIANCE,EQ,1091.45,1097.0,1111.0,1095.15,1096.8,1100.45,1104.22,4131759,4.5623818734e+14,,2164724.0,0.5239,471.616852
2010-03-29,RELIANCE,EQ,1100.45,1103.7,1109.95,1091.0,1094.3,1093.3,1101.74,4628760,5.0997021712e+14,,3045977.0,0.6581,468.552612
2010-03-30,RELIANCE,EQ,1093.3,1096.0,1105.7,1083.0,1085.0,1088.15,1096.16,4329090,4.74537595985e+14,,2550990.0,0.5893,466.345398
2010-03-31,RELIANCE,EQ,1088.15,1092.9,1095.0,1071.3,1074.5,1074.25,1078.12,4948302,5.33486570685e+14,,3122707.0,0.6311,460.388336
2010-04-01,RELIANCE,EQ,1074.25,1078.0,1098.5,1077.0,1089.8,1092.05,1089.63,2861856,3.11836204855e+14,,1514561.0,0.5292,468.016846
2010-04-05,RELIANCE,EQ,1092.05,1096.5,1129.65,1096.5,1127.9,1125.9,1115.27,4551762,5.0764642431e+14,,3035202.0,0.6668,482.523834
2010-04-06,RELIANCE,EQ,1125.9,1128.0,1133.0,1120.2,1122.9,1123.2,1124.85,2853138,3.2093611892e+14,,1471813.0,0.5159,481.36673
2010-04-07,RELIANCE,EQ,1123.2,1125.0,1149.7,1123.1,1132.0,1129.7,1133.72,4621626,5.23961298035e+14,,1940679.0,0.4199,484.152374
2010-04-08,RELIANCE,EQ,1129.7,1133.0,1136.5,1101.5,1105.0,1106.55,1118.21,3365528,3.7633641828e+14,,1481049.0,0.4401,474.231079
2010-04-09,RELIANCE,EQ,1106.55,1108.2,1131.0,1108.2,1125.0,1124.7,1123.27,3846259,4.32040273265e+14,,1701656.0,0.4424,482.009613
2010-04-12,RELIANCE,EQ,1124.7,1145.0,1145.0,1122.65,1127.15,1127.35,1129.83,2902957,3.27984022285e+14,,1367021.0,0.4709,483.145294
2010-04-13,RELIANCE,EQ,1127.35,1128.0,1134.0,1111.3,1120.45,1120.9,1120.82,3193600,3.57944182925e+14,,1718778.0,0.5382,480.381073
2010-04-15,RELIANCE,EQ,1120.9,1125.0,1134.9,1087.05,1092.2,1090.7,1108.72,5551581,6.1551446359e+14,,3095594.0,0.5576,467.438354
2010-04-16,RELIANCE,EQ,1090.7,1086.1,1095.0,1071.15,1084.6,1084.25,1083.79,4158779,4.50726253735e+14,,1851637.0,0.4452,464.674072
2010-04-19,RELIANCE,EQ,1084.25,1079.8,1079.8,1051.0,1060.85,1061.8,1062.5,3746293,3.9804451325e+14,,1662797.0,0.4439,455.052734
2010-04-20,RELIANCE,EQ,1061.8,1069.85,1079.75,1054.35,1068.0,1063.2,1066.82,3828437,4.0842425106e+14,,1735142.0,0.4532,455.65271
2010-04-21,RELIANCE,EQ,1063.2,1070.0,1073.7,1048.15,1055.7,1054.1,1058.74,4385951,4.64357322785e+14,,2312311.0,0.5272,451.752777
2010-04-22,RELIANCE,EQ,1054.1,1050.5,1093.9,1050.05,1075.85,1075.75,1073.94,5851352,6.28398771745e+14,,2325699.0,0.3975,461.031189
2010-04-23,RELIANCE,EQ,1075.75,1080.0,1096.0,1080.0,1088.0,1088.2,1089.19,5311168,5.7848805476e+14,,2510950.0,0.4728,466.366913
2010-04-26,RELIANCE,EQ,1088.2,1080.0,1097.8,1063.5,1068.75,1071.25,1073.32,3806402,4.0854871781e+14,,1752779.0,0.4605,459.102661
2010-04-27,RELIANCE,EQ,1071.25,1063.0,1068.0,1055.0,1061.0,1061.25,1060.26,3193352,3.3857689251e+14,,1671136.0,0.5233,454.817047
2010-04-28,RELIANCE,EQ,1061.25,1053.95,1053.95,1012.0,1018.6,1017.25,1031.75,9168538,9.4596375811e+14,,5082003.0,0.5543,435.960052
2010-04-29,RELIANCE,EQ,1017.25,1024.0,1039.9,1019.15,1036.4,1035.05,1029.37,5359600,5.5170377848e+14,,2928229.0,0.5464,443.588562
2010-04-30,RELIANCE,EQ,1035.05,1040.0,1047.2,1030.0,1031.55,1033.6,1035.89,3616419,3.74620331105e+14,,1822999.0,0.5041,442.967102
2010-05-03,RELIANCE,EQ,1033.6,1026.0,1032.6,1018.1,1023.95,1023.75,1024.91,2865346,2.9367288355e+14,,1375577.0,0.4801,438.745789
2010-05-04,RELIANCE,EQ,1023.75,1024.2,1039.0,1013.5,1019.2,1021.15,1025.61,3965640,4.0672156563e+14,,1167607.0,0.2944,437.631439
2010-05-05,RELIANCE,EQ,1021.15,1010.0,1023.55,1003.3,1021.5,1020.65,1015.54,3423392,3.4765791508e+14,,1317853.0,0.385,437.417206
2010-05-06,RELIANCE,EQ,1020.65,1019.8,1023.3,1004.0,1007.0,1007.85,1011.29,5454783,5.5163885804e+14,,3238532.0,0.5937,431.931519
2010-05-07,RELIANCE,EQ,1007.85,976.0,1060.0,976.0,1040.0,1032.8,1032.46,16472546,1.70072727056e+15,,6436604.0,0.3907,442.624268
2010-05-10,RELIANCE,EQ,1032.8,1051.0,1082.0,1040.0,1080.8,1079.4,1067.54,8697783,9.2852338674e+14,,4834267.0,0.5558,468.952301
2010-05-11,RELIANCE,EQ,1079.4,1089.0,1089.0,1063.35,1066.35,1067.8,1074.7,6017564,6.4670897806e+14,,2941567.0,0.4888,463.912689
2010-05-12,RELIANCE,EQ,1067.8,1076.05,1089.45,1064.05,1080.5,1082.95,1076.89,3496020,3.76483855865e+14,,1224324.0,0.3502,470.494629
2010-05-13,RELIANCE,EQ,1082.95,1062.0,1093.4,1062.0,1073.0,1071.8,1080.44,2731043,2.950737279e+14,,1317784.0,0.4825,465.650513
2010-05-14,RELIANCE,EQ,1071.8,1067.7,1071.0,1035.0,1037.0,1043.65,1055.71,4151458,4.3827527115e+14,,2032654.0,0.4896,453.420532
2010-05-17,RELIANCE,EQ,1043.65,1034.7,1034.7,1009.0,1014.3,1016.55,1015.35,4711513,4.78381389005e+14,,2650147.0,0.5625,441.646729
2010-05-18,RELIANCE,EQ,1016.55,1020.0,1033.45,1007.8,1021.5,1020.6,1021.68,3530511,3.60705419035e+14,,1261846.0,0.3574,443.406342
2010-05-19,RELIANCE,EQ,1020.6,1017.0,1017.75,995.1,997.3,998.65,1004.26,5965445,5.99086234105e+14,,3414303.0,0.5723,433.869995
2010-05-20,RELIANCE,EQ,998.65,1001.0,1013.0,993.75,999.95,999.95,1003.39,4246454,4.26085909405e+14,,2332399.0,0.5493,434.434784
2010-05-21,RELIANCE,EQ,999.95,989.9,999.85,976.1,995.65,995.55,988.5,4381347,4.33097940765e+14,,2305283.0,0.5262,432.523163
2010-05-24,RELIANCE,EQ,995.55,1018.0,1048.95,1016.45,1021.05,1022.65,1030.55,5652017,5.8247034027e+14,,2949743.0,0.5219,444.296936
2010-05-25,RELIANCE,EQ,1022.65,1025.0,1025.0,982.75,986.4,985.65,996.06,5770796,5.7480611072e+14,,3335419.0,0.578,428.222076
2010-05-26,RELIANCE,EQ,985.65,994.9,1010.0,991.0,1007.2,1008.05,1002.8,3137663,3.1464422524e+14,,1444459.0,0.4604,437.953827
2010-05-27,RELIANCE,EQ,1008.05,1011.0,1027.7,1001.6,1024.55,1022.25,1017.94,6264345,6.3767324669e+14,,3431727.0,0.5478,444.123169
2010-05-28,RELIANCE,EQ,1022.25,1029.95,1039.0,1014.5,1035.05,1036.65,1031.13,4008272,4.13306140945e+14,,2070635.0,0.5166,450.379364
2010-05-31,RELIANCE,EQ,1036.65,1030.15,1048.5,1028.75,1046.5,1045.6,1040.81,3782780,3.93715639335e+14,,2321469.0,0.6137,454.26767
2010-06-01,RELIANCE,EQ,1045.6,1043.3,1045.0,1004.1,1010.5,1010.55,1018.22,4449630,4.5307075022e+14,,1886844.0,0.424,439.040009
2010-06-02,RELIANCE,EQ,1010.55,1015.0,1021.0,1003.35,1010.9,1011.05,1012.91,4509546,4.56776141755e+14,,2378440.0,0.5274,439.257202
2010-06-03,RELIANCE,EQ,1011.05,1019.9,1038.0,1019.9,1029.2,1030.8,1030.93,3910363,4.03131795605e+14,,2088739.0,0.5342,447.837769
2010-06-04,RELIANCE,EQ,1030.8,1031.0,1036.0,1022.45,1030.7,1031.2,1030.41,3220285,3.3182007463e+14,,1909686.0,0.593,448.011505
2010-06-07,RELIANCE,EQ,1031.2,1015.0,1015.0,1000.0,1008.2,1007.75,1007.31,3086645,3.1092072136e+14,,1589223.0,0.5149,437.823517
2010-06-08,RELIANCE,EQ,1007.75,1009.7,1012.7,995.1,996.25,996.4,1003.52,3480569,3.49282600995e+14,,1642772.0,0.472,432.892456
2010-06-09,RELIANCE,EQ,996.4,1000.2,1015.0,1000.0,1008.0,1007.05,1007.98,3484176,3.51196373775e+14,,1774698.0,0.5094,437.519348
2010-06-10,RELIANCE,EQ,1007.05,1010.0,1017.45,1007.15,1015.65,1015.35,1013.36,3191686,3.23433132275e+14,,1925322.0,0.6032,441.125397
2010-06-11,RELIANCE,EQ,1015.35,1025.0,1050.85,1021.0,1045.05,1046.4,1040.47,5327604,5.5431959231e+14,,2323869.0,0.4362,454.615295
2010-06-14,RELIANCE,EQ,1046.4,1054.9,1070.0,1049.1,1063.35,1063.5,1060.73,3632863,3.85350287255e+14,,1593968.0,0.4388,462.044525
2010-06-15,RELIANCE,EQ,1063.5,1065.2,1069.9,1050.1,1064.5,1066.1,1061.88,4341443,4.61007291345e+14,,1864042.0,0.4294,463.174072
2010-06-16,RELIANCE,EQ,1066.1,1070.0,1072.65,1055.1,1057.05,1057.95,1061.68,2704841,2.8716883714e+14,,1389888.0,0.5139,459.633209
2010-06-17,RELIANCE,EQ,1057.95,1063.3,1077.0,1058.3,1072.15,1071.4,1068.57,4811174,5.14106771105e+14,,2067866.0,0.4298,465.476715
2010-06-18,RELIANCE,EQ,1071.4,1080.2,1089.8,1050.55,1051.2,1054.35,1070.29,8749692,9.36474202495e+14,,3071175.0,0.351,458.069153
2010-06-21,RELIANCE,EQ,1054.35,1061.0,1071.7,1061.0,1064.9,1065.65,1067.11,2695660,2.87657276695e+14,,1349181.0,0.5005,462.978546
2010-06-22,RELIANCE,EQ,1065.65,1063.0,1074.8,1056.95,1063.55,1063.8,1064.44,2950749,3.14090165955e+14,,1203119.0,0.4077,462.174805
2010-06-23,RELIANCE,EQ,1063.8,1059.7,1067.5,1054.0,1058.15,1058.7,1060.08,2665095,2.82520597985e+14,,1448356.0,0.5435,459.959106
2010-06-24,RELIANCE,EQ,1058.7,1059.0,1065.8,1047.3,1051.1,1052.05,1057.19,4298567,4.54441505065e+14,,2139010.0,0.4976,457.069946
2010-06-25,RELIANCE,EQ,1052.05,1050.0,1068.0,1043.0,1066.5,1062.95,1054.46,4646050,4.89908646395e+14,,1739590.0,0.3744,461.805511
2010-06-28,RELIANCE,EQ,1062.95,1074.0,1092.0,1065.15,1089.0,1090.15,1082.88,7194118,7.7903796611e+14,,4376392.0,0.6083,473.622772
2010-06-29,RELIANCE,EQ,1090.15,1091.0,1091.0,1064.2,1068.2,1067.45,1073.67,3249076,3.4884413081e+14,,1606362.0,0.4944,463.76059
2010-06-30,RELIANCE,EQ,1067.45,1060.0,1093.95,1057.5,1089.15,1089.85,1085.0,6088910,6.60649341755e+14,,2873372.0,0.4719,473.49234
2010-07-01,RELIANCE,EQ,1089.85,1084.0,1086.35,1066.5,1076.0,1076.25,1074.96,3042649,3.2707182651e+14,,1347366.0,0.4428,467.583832
2010-07-02,RELIANCE,EQ,1076.25,1076.0,1083.95,1065.3,1067.45,1068.95,1074.88,2502708,2.6901052822e+14,,1125994.0,0.4499,464.412262
2010-07-05,RELIANCE,EQ,1068.95,1070.0,1073.15,1062.7,1068.3,1068.3,1068.03,1462821,1.56233161025e+14,,794530.0,0.5431,464.129913
2010-07-06,RELIANCE,EQ,1068.3,1065.5,1081.9,1065.5,1070.0,1073.9,1075.29,2115540,2.27481302005e+14,,1062214.0,0.5021,466.562805
2010-07-07,RELIANCE,EQ,1073.9,1074.0,1074.8,1051.0,1052.5,1053.55,1060.35,3140408,3.32992073465e+14,,1542533.0,0.4912,457.721649
2010-07-08,RELIANCE,EQ,1053.55,1060.0,1069.55,1055.25,1056.9,1057.1,1062.34,2737949,2.90864023395e+14,,1496329.0,0.5465,459.264008
2010-07-09,RELIANCE,EQ,1057.1,1063.95,1066.0,1053.55,1056.2,1057.65,1058.15,2965846,3.13829971645e+14,,1649899.0,0.5563,459.50293
2010-07-12,RELIANCE,EQ,1057.65,1060.0,1067.95,1052.05,1056.85,1056.25,1058.96,2871831,3.04115853435e+14,,1419028.0,0.4941,458.894653
2010-07-13,RELIANCE,EQ,1056.25,1057.25,1077.75,1057.25,1074.7,1074.3,1068.46,3438642,3.67405548325e+14,,1768626.0,0.5143,466.736664
2010-07-14,RELIANCE,EQ,1074.3,1080.0,1094.45,1067.25,1068.2,1070.45,1075.25,3650519,3.92521173655e+14,,2275028.0,0.6232,465.063934
2010-07-15,RELIANCE,EQ,1070.45,1071.95,1080.9,1068.1,1072.0,1073.45,1073.7,3172106,3.40590391155e+14,,1922206.0,0.606,466.367249
2010-07-16,RELIANCE,EQ,1073.45,1071.05,1074.0,1060.0,1063.5,1062.95,1064.33,2006855,2.1359474641e+14,,992241.0,0.4944,461.805511
2010-07-19,RELIANCE,EQ,1062.95,1058.1,1065.9,1053.8,1055.7,1056.05,1059.34,2242066,2.3751013585e+14,,1209930.0,0.5396,458.8078
2010-07-20,RELIANCE,EQ,1056.05,1057.0,1065.9,1049.1,1049.5,1052.95,1058.77,1564673,1.6566278124e+14,,677680.0,0.4331,457.460968
2010-07-21,RELIANCE,EQ,1052.95,1058.9,1063.0,1055.65,1057.7,1058.4,1058.98,2245764,2.37821642325e+14,,1353979.0,0.6029,459.828735
2010-07-22,RELIANCE,EQ,1058.4,1058.4,1060.85,1047.6,1058.9,1059.0,1053.89,3629863,3.82549122695e+14,,2284619.0,0.6294,460.089417
2010-07-23,RELIANCE,EQ,1059.0,1063.95,1070.9,1056.8,1059.0,1060.45,1064.46,3152167,3.3553418585e+14,,1529864.0,0.4853,460.719391
2010-07-26,RELIANCE,EQ,1060.45,1063.5,1067.4,1050.25,1052.05,1053.1,1058.09,2083245,2.2042706059e+14,,1009718.0,0.4847,457.526123
2010-07-27,RELIANCE,EQ,1053.1,1058.85,1061.15,1051.1,1053.0,1053.5,1056.17,2773497,2.9292896664e+14,,1349522.0,0.4866,457.699951
2010-07-28,RELIANCE,EQ,1053.5,1063.0,1073.65,1018.0,1020.25,1021.25,1035.85,12098248,1.25319505354e+15,,7658571.0,0.633,443.688751
2010-07-29,RELIANCE,EQ,1021.25,1028.5,1028.5,1008.0,1013.2,1010.15,1014.85,10579193,1.07363185134e+15,,5969106.0,0.5642,438.866211
2010-07-30,RELIANCE,EQ,1010.15,1014.95,1020.35,1007.25,1009.0,1009.65,1012.94,4398414,4.455351182e+14,,2431295.0,0.5528,438.649017
2010-08-02,RELIANCE,EQ,1009.65,1016.0,1021.8,1011.4,1016.65,1014.55,1015.75,2897730,2.94336830495e+14,,1759216.0,0.6071,440.777832
2010-08-03,RELIANCE,EQ,1014.55,1019.15,1030.9,1014.0,1027.65,1027.75,1025.63,4595476,4.7132806104e+14,,2894829.0,0.6299,446.512665
2010-08-04,RELIANCE,EQ,1027.75,1028.0,1031.0,1012.55,1015.85,1016.05,1018.07,4187240,4.2629042485e+14,,2668383.0,0.6373,441.429535
2010-08-05,RELIANCE,EQ,1016.05,1019.95,1023.7,1005.05,1008.0,1007.05,1012.53,4184906,4.2373373227e+14,,2792198.0,0.6672,437.519348
2010-08-06,RELIANCE,EQ,1007.05,1008.9,1010.1,998.5,999.75,1000.1,1002.86,4561587,4.57464146845e+14,,2826362.0,0.6196,434.499908
2010-08-09,RELIANCE,EQ,1000.1,1000.0,1006.0,992.0,992.95,993.6,997.06,5086803,5.07184281225e+14,,3382961.0,0.665,431.675934
2010-08-10,RELIANCE,EQ,993.6,991.0,1002.4,986.3,987.85,987.9,993.1,4569314,4.5377747861e+14,,2804668.0,0.6138,429.199615
2010-08-11,RELIANCE,EQ,987.9,989.8,994.9,980.1,981.65,983.25,986.04,5009919,4.93995850335e+14,,2407475.0,0.4805,427.179321
2010-08-12,RELIANCE,EQ,983.25,980.0,983.25,970.0,972.0,972.6,973.32,5694088,5.54214418225e+14,,3535140.0,0.6208,422.552368
2010-08-13,RELIANCE,EQ,972.6,970.5,993.8,970.5,978.85,979.1,982.51,6974575,6.85258035965e+14,,3647530.0,0.523,425.376312
2010-08-16,RELIANCE,EQ,979.1,980.0,991.9,975.0,976.55,976.9,982.13,3206742,3.149424577e+14,,1648212.0,0.514,424.420563
2010-08-17,RELIANCE,EQ,976.9,980.0,984.95,970.0,971.3,970.65,975.07,3380458,3.29617703205e+14,,1787871.0,0.5289,421.7052
2010-08-18,RELIANCE,EQ,970.65,973.0,977.0,958.35,963.75,964.6,965.77,5682424,5.48789839815e+14,,3395919.0,0.5976,419.076752
2010-08-19,RELIANCE,EQ,964.6,963.7,984.9,963.7,977.5,977.2,979.22,4723202,4.6250454898e+14,,2505478.0,0.5305,424.550903
2010-08-20,RELIANCE,EQ,977.2,977.2,993.4,972.5,986.7,988.65,986.3,4799377,4.73361899265e+14,,2013630.0,0.4196,429.525421
2010-08-23,RELIANCE,EQ,988.65,992.05,992.05,975.6,978.0,976.9,981.2,3095800,3.03759777975e+14,,1761321.0,0.5689,424.420563
2010-08-24,RELIANCE,EQ,976.9,976.9,981.0,967.3,971.25,972.4,973.55,4406206,4.2896488113e+14,,2572422.0,0.5838,422.465515
2010-08-25,RELIANCE,EQ,972.4,970.0,977.85,965.5,966.8,967.8,971.54,4256327,4.135206536e+14,,2519415.0,0.5919,420.46698
2010-08-26,RELIANCE,EQ,967.8,970.0,973.0,955.05,956.0,956.45,961.0,6362576,6.1144326215e+14,,2887829.0,0.4539,415.53595
2010-08-27,RELIANCE,EQ,956.45,958.9,960.9,946.55,947.8,949.6,952.19,5558199,5.29247737e+14,,2759230.0,0.4964,412.559875
2010-08-30,RELIANCE,EQ,949.6,952.1,964.8,945.0,946.35,947.95,951.71,2722106,2.5906652809e+14,,1388427.0,0.5101,411.843048
2010-08-31,RELIANCE,EQ,947.95,944.65,949.95,915.0,915.9,919.2,923.41,10653128,9.8371730193e+14,,5890433.0,0.5529,399.352417
2010-09-01,RELIANCE,EQ,919.2,925.05,943.8,921.0,940.7,936.2,930.3,6374456,5.93013806045e+14,,4421525.0,0.6936,406.73819
2010-09-02,RELIANCE,EQ,936.2,945.0,946.65,936.0,937.0,937.45,939.92,4045759,3.80268664505e+14,,2579372.0,0.6375,407.28125
2010-09-03,RELIANCE,EQ,937.45,940.0,941.6,924.2,924.7,925.7,928.28,3300811,3.0640893566e+14,,2124268.0,0.6436,402.176392
2010-09-06,RELIANCE,EQ,925.7,930.95,957.7,922.3,955.0,952.65,944.75,7755451,7.3269893506e+14,,4177885.0,0.5387,413.884949
2010-09-07,RELIANCE,EQ,952.65,955.0,969.7,953.0,959.75,962.3,963.14,6487124,6.24801762165e+14,,4210932.0,0.6491,418.077484
2010-09-08,RELIANCE,EQ,962.3,955.1,964.7,952.0,957.2,959.6,958.07,2659076,2.5475829666e+14,,1261520.0,0.4744,416.904449
2010-09-09,RELIANCE,EQ,959.6,962.95,967.2,955.2,957.8,958.55,960.65,2311961,2.22097996995e+14,,1092142.0,0.4724,416.448273
2010-09-13,RELIANCE,EQ,958.55,972.0,995.5,965.35,992.4,992.5,980.81,6280165,6.15966387755e+14,,4094272.0,0.6519,431.19809
2010-09-14,RELIANCE,EQ,992.5,995.5,1003.0,984.35,987.0,988.15,992.17,4451190,4.4163456791e+14,,1944386.0,0.4368,429.308197
2010-09-15,RELIANCE,EQ,988.15,989.0,1018.7,989.0,1014.3,1013.9,1009.31,7670039,7.74147979405e+14,,3966669.0,0.5172,440.495453
2010-09-16,RELIANCE,EQ,1013.9,1012.1,1015.35,997.2,1000.2,1000.35,1008.02,4238156,4.2721394962e+14,,1949359.0,0.46,434.608551
2010-09-17,RELIANCE,EQ,1000.35,1005.0,1031.4,1005.0,1026.65,1027.35,1020.89,7304408,7.45701996555e+14,,4126552.0,0.5649,446.338837
2010-09-20,RELIANCE,EQ,1027.35,1029.0,1043.95,1021.1,1041.0,1041.4,1036.26,6953447,7.20558202725e+14,,4408454.0,0.634,452.443024
2010-09-21,RELIANCE,EQ,1041.4,1042.0,1048.5,1025.05,1034.05,1035.15,1036.17,4880691,5.0572110632e+14,,2534481.0,0.5193,449.727631
2010-09-22,RELIANCE,EQ,1035.15,1034.0,1043.7,1015.0,1016.25,1020.05,1024.1,5914047,6.0565766843e+14,,3647735.0,0.6168,443.167358
2010-09-23,RELIANCE,EQ,1020.05,1020.05,1024.0,996.0,996.9,997.65,1004.65,5264383,5.2888727057e+14,,3146410.0,0.5977,433.435547
2010-09-24,RELIANCE,EQ,997.65,1000.0,1009.0,992.1,1003.0,1001.65,1002.2,5181769,5.19319138635e+14,,3277432.0,0.6325,435.17337
2010-09-27,RELIANCE,EQ,1001.65,1008.0,1019.9,1005.1,1010.0,1010.2,1012.7,3763708,3.81151250945e+14,,2222366.0,0.5905,438.887939
2010-09-28,RELIANCE,EQ,1010.2,1008.3,1012.0,993.0,997.9,998.5,1001.01,4499090,4.50362505395e+14,,2808100.0,0.6241,433.804779
2010-09-29,RELIANCE,EQ,998.5,1000.0,1009.0,995.0,996.3,999.0,1002.12,4066504,4.07510713255e+14,,2338628.0,0.5751,434.022064
2010-09-30,RELIANCE,EQ,999.0,1002.0,1002.0,978.1,987.3,987.25,987.33,6624729,6.54076626165e+14,,3967599.0,0.5989,428.917175
2010-10-01,RELIANCE,EQ,987.25,992.0,1010.0,990.0,1009.0,1007.9,1001.69,4366861,4.37422592905e+14,,2639197.0,0.6044,437.888763
2010-10-04,RELIANCE,EQ,1007.9,1014.95,1025.8,1014.95,1017.6,1017.85,1019.12,4837519,4.93003030945e+14,,3025343.0,0.6254,442.211548
2010-10-05,RELIANCE,EQ,1017.85,1016.0,1031.8,1009.0,1021.1,1023.85,1022.82,5243466,5.3631453122e+14,,2865816.0,0.5465,444.818298
2010-10-06,RELIANCE,EQ,1023.85,1030.0,1047.0,1026.95,1044.0,1044.95,1038.14,6431802,6.67712425875e+14,,3938880.0,0.6124,453.985291
2010-10-07,RELIANCE,EQ,1044.95,1044.95,1055.75,1032.5,1039.0,1039.15,1047.35,7211287,7.5527681728e+14,,4235032.0,0.5873,451.465454
2010-10-08,RELIANCE,EQ,1039.15,1046.7,1054.8,1030.55,1051.95,1049.65,1044.01,4769466,4.97939180205e+14,,2255201.0,0.4728,456.027252
2010-10-11,RELIANCE,EQ,1049.65,1056.0,1072.25,1053.1,1069.0,1069.2,1066.39,5896732,6.2882325666e+14,,3743821.0,0.6349,464.520844
2010-10-12,RELIANCE,EQ,1069.2,1068.0,1069.4,1046.15,1053.1,1055.6,1054.85,3195565,3.3708507273e+14,,1545092.0,0.4835,458.612244
2010-10-13,RELIANCE,EQ,1055.6,1056.1,1074.0,1054.7,1072.0,1073.05,1068.54,5478523,5.85402625955e+14,,3599095.0,0.6569,466.193573
2010-10-14,RELIANCE,EQ,1073.05,1075.0,1081.5,1054.2,1056.8,1059.0,1072.72,5580792,5.9866489318e+14,,3281063.0,0.5879,460.089417
2010-10-15,RELIANCE,EQ,1059.0,1060.0,1068.0,1035.6,1037.85,1040.35,1051.28,2652016,2.7880085951e+14,,1279952.0,0.4826,451.986816
2010-10-18,RELIANCE,EQ,1040.35,1042.25,1064.95,1033.25,1063.85,1047.45,1043.16,5076676,5.2957959916e+14,,3083642.0,0.6074,455.071442
2010-10-19,RELIANCE,EQ,1047.45,1065.0,1068.7,1039.25,1040.25,1044.4,1055.76,4246988,4.4837836269e+14,,1995112.0,0.4698,453.746338
2010-10-20,RELIANCE,EQ,1044.4,1039.4,1064.4,1038.0,1049.8,1049.45,1051.43,4167720,4.38208101795e+14,,2044822.0,0.4906,455.940369
2010-10-21,RELIANCE,EQ,1049.45,1052.0,1087.85,1049.2,1082.4,1081.65,1075.73,8520014,9.16521897945e+14,,5160105.0,0.6056,469.929871
2010-10-22,RELIANCE,EQ,1081.65,1085.45,1093.8,1074.35,1081.25,1081.8,1085.68,4486466,4.87088541315e+14,,2316384.0,0.5163,469.995148
2010-10-25,RELIANCE,EQ,1081.8,1088.0,1101.9,1086.0,1091.75,1090.35,1094.53,4118875,4.50823680005e+14,,1993559.0,0.484,473.709625
2010-10-26,RELIANCE,EQ,1090.35,1090.9,1100.95,1087.1,1098.15,1098.85,1096.18,3530281,3.8698081866e+14,,1806691.0,0.5118,477.402466
2010-10-27,RELIANCE,EQ,1098.85,1098.0,1110.0,1083.25,1090.75,1092.75,1100.08,5016615,5.51870097285e+14,,2549296.0,0.5082,474.752319
2010-10-28,RELIANCE,EQ,1092.75,1099.4,1100.9,1074.6,1085.0,1082.0,1087.33,8271973,8.99435400795e+14,,4797097.0,0.5799,470.081909
2010-10-29,RELIANCE,EQ,1082.0,1087.7,1107.2,1080.5,1097.15,1096.25,1094.42,6794099,7.4355969892e+14,,3488923.0,0.5135,476.272888
2010-11-01,RELIANCE,EQ,1096.25,1121.0,1124.9,1089.25,1092.0,1093.2,1102.97,6973910,7.692002378e+14,,3906489.0,0.5602,474.947876
2010-11-02,RELIANCE,EQ,1093.2,1095.4,1095.4,1070.3,1073.25,1074.85,1078.47,4654108,5.01933823075e+14,,2849720.0,0.6123,466.975555
2010-11-03,RELIANCE,EQ,1074.85,1082.0,1084.9,1062.65,1067.8,1065.3,1072.87,4557947,4.89008943125e+14,,2662019.0,0.584,462.826538
2010-11-04,RELIANCE,EQ,1065.3,1077.9,1107.0,1075.0,1105.05,1105.05,1094.63,5557273,6.08316115605e+14,,3334332.0,0.6,480.096161
2010-11-08,RELIANCE,EQ,1105.7,1113.9,1119.0,1100.55,1111.3,1111.85,1111.42,5112060,5.681668024e+14,,3377619.0,0.6607,483.050415
